Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Address,Price
59512.343481568845,6.968703402945572,8.091894608660759,4.271250538444577,48124.65270418623,Fake Address 8935,150415.78609676115
50114.709921341,5.036178067238076,6.199555253085341,3.0067880436130645,44460.9251497715,Fake Address 8936,117230.05810720548
82409.26556205793,6.003303434264872,6.181535894853328,3.1988393424222235,60469.29408909262,Fake Address 8937,147390.08471656256
64764.30166717125,7.887369939607776,6.2040448878857894,1.5405706137070623,42935.99660533919,Fake Address 8938,151348.42324469556
58467.39446600695,5.870240534059446,6.089735369711875,6.428826118433649,42566.50217569463,Fake Address 8939,128243.07286151707
74152.04526701823,6.349339111463148,7.543793298105204,1.4957645130947972,48813.69212190204,Fake Address 8940,144479.6810904381
78418.15609386607,2.928085403115868,6.664051514607153,3.4593544184020475,60659.21371196529,Fake Address 8941,116419.53779136465
58546.50577686115,5.862919927345569,5.886860122652535,4.741273036682567,47148.069214632334,Fake Address 8942,126726.08712183127
63473.97486434762,1.9760000637877813,5.66373287748285,5.467526038032021,37130.129293365564,Fake Address 8943,96498.84150985518
50119.97181997059,4.967710261283487,9.301033609213352,5.804216524422731,33389.028747914206,Fake Address 8944,133991.31188277426
58528.07249231989,6.127031115453798,7.738746221376961,3.900390506732359,41622.4783697213,Fake Address 8945,144148.6364530201
58009.3744624013,7.534061588969141,6.143909860589317,4.502292487497228,29000.8264175522,Fake Address 8946,145863.55251082408
61848.27033621654,4.001680113096048,8.21235946746262,3.69452008941245,46456.98143831945,Fake Address 8947,124278.79485343883
63327.6047863701,6.747368286940204,5.8476108258659,2.444010659988292,42976.22222199809,Fake Address 8948,138437.51748352364
65598.2844882806,8.936986808724257,6.86288950655004,2.9546043294889213,45182.3930976351,Fake Address 8949,169551.24429767358
62376.42656299959,4.718512268568755,6.753435812348473,2.2834185875462225,22223.872656126176,Fake Address 8950,123196.30204576832
47892.573733708356,2.905894156554685,7.182326166816755,4.316077404567709,53470.18340325948,Fake Address 8951,96971.34471888271
50615.32894258915,6.579679914114177,6.057897794511808,3.6577562037786238,28791.641585992078,Fake Address 8952,131497.65502111716
54535.92380536327,3.6160059869274144,7.128491248819705,3.812502995446215,27414.611160047112,Fake Address 8953,110137.81769857176
57177.59408076771,4.36200285305296,5.251620355790157,4.672189019752023,19824.86044575251,Fake Address 8954,125392.76265313856
70507.74290472113,7.846673883404971,6.623268085981239,4.247453958515888,33949.645763467495,Fake Address 8955,163233.64888545102
48370.61013147087,9.753798550753363,8.33523076964969,4.662347701328353,41534.38803652017,Fake Address 8956,177487.72809395415
56425.849518293,3.9986197673170296,8.025352484616125,5.811536958240572,38975.669500187054,Fake Address 8957,117690.00723005152
69530.0949821405,4.525160519969173,6.303985906710328,3.2058498640618973,46960.585343383864,Fake Address 8958,121731.15318316055
57001.225255033874,5.120262075182361,5.474064117185536,2.1265392909256886,52760.25868323486,Fake Address 8959,128158.61530039513
64604.15649842824,4.904383892949147,4.81685510948718,3.419676005686318,53603.96473005075,Fake Address 8960,110152.0384000765
58604.57957072096,9.866585027624069,7.617470856223025,3.7933117417215163,37439.386301943465,Fake Address 8961,176341.09308667874
62567.83257324723,4.938864340624427,7.278389532681635,4.435608999810361,38538.601714653654,Fake Address 8962,136392.68182880536
57715.274561904596,5.224496170947742,7.385673187971593,4.724095872207858,38626.64877263436,Fake Address 8963,142439.62642950492
66670.65472728355,9.232354946349652,8.690602803559738,2.9353952550443423,35869.79197066047,Fake Address 8964,177605.56847829968
44549.43592593565,7.153352623078602,7.152894244735176,2.7874303014556086,60245.975312823015,Fake Address 8965,144287.06632878902
56366.87991611455,7.971798465898488,7.228082126064947,5.3645020267318,43123.45535603901,Fake Address 8966,164006.44622137648
62965.72676694308,4.187774253955217,5.602620408286265,4.318669923581185,45075.56476511361,Fake Address 8967,118008.92410250143
65336.95248006193,4.939640633648528,8.623937069166352,4.353313944472408,46803.08433036094,Fake Address 8968,140139.61337161722
74929.52622753827,3.9205632846420793,6.836042181237136,4.264332894580186,52139.39688106001,Fake Address 8969,131585.45021422184
56089.75333134423,7.602523092071632,6.183123912287827,4.147891004632917,37705.114966267094,Fake Address 8970,153093.56742681912
74794.81761860872,8.450486415566887,7.207856643367468,3.7754140966423404,45120.96639023888,Fake Address 8971,172500.93550427892
53409.76173340329,4.800451261636974,9.000311612340365,3.2909817145320583,45881.332802835364,Fake Address 8972,139607.2065441925
73286.46411544643,5.271517354191447,9.1351991897699,3.460517478330789,24403.33634363524,Fake Address 8973,145344.40341542478
68174.67126698373,5.359019869922684,6.029600424392331,6.166124913114694,35123.936560660164,Fake Address 8974,134836.2096201133
50865.41420367777,2.9055520134436486,8.175371608020606,5.80441745278412,38357.36602858079,Fake Address 8975,109799.86785101537
63070.39237251822,4.652355844480693,7.335731454937188,4.927139478784999,49896.154005085984,Fake Address 8976,117782.77137513508
59487.641644678086,7.546532429527201,7.98759218424679,3.9327998958090555,74916.66985559068,Fake Address 8977,161802.86057921857
66255.84593675,4.249162991109812,7.276716308919902,4.565250960596185,35632.51202525871,Fake Address 8978,125697.02247214872
57767.2841156669,6.1859637244099765,7.614884888081288,2.575710123387395,35210.446415530845,Fake Address 8979,131684.58659655668
56927.53774338269,3.383962051071687,8.321305248578767,4.996489955671624,44422.949277686996,Fake Address 8980,115012.77125912452
73690.94582762851,5.711998177742265,5.250830259070499,3.759707159432872,22743.77757306693,Fake Address 8981,135152.08986745434
59012.79105544327,4.8733576908279845,7.360373975317286,4.0153544823260905,22152.192234743547,Fake Address 8982,118682.01228439379
68264.22324191766,3.5566570324324664,5.830487802718622,4.098001603619006,38626.09387146434,Fake Address 8983,110837.17207654433
57746.485149558,7.580772192310223,6.536400700636156,3.8209304303150002,34583.44300726446,Fake Address 8984,152814.29845105027
76666.63259227523,7.693254722402037,7.000971284453979,4.8037037189350755,51171.33163096798,Fake Address 8985,159532.58671433222
53216.65370664507,4.06092257552805,5.992167947651389,5.594801810509541,36272.821701694396,Fake Address 8986,112471.24234778793
53858.56468752815,5.567633071612546,6.4186122034633515,4.8569758356770425,26936.681167920484,Fake Address 8987,129080.35039606775
75245.17181115903,6.088637366144899,5.599283538765931,4.065922851431177,29821.109511799103,Fake Address 8988,142011.8288855089
55550.53609104747,2.370476425744301,6.406720039260791,2.9339740288110416,51884.85753032404,Fake Address 8989,96086.36412599578
76010.74306164392,3.205814547211936,7.511851511258156,4.039553639225298,32703.41157267766,Fake Address 8990,121322.89428152297
68918.40579594813,8.572568872733562,7.865452658719018,3.9227636030420587,36554.5433553242,Fake Address 8991,168627.89355024125
58453.50293439167,3.8697462069948587,6.230621247751157,4.8244775594992655,36973.329864735955,Fake Address 8992,114572.45720457255
41867.06527982841,8.516366216503393,8.327791337426248,3.3554396578329913,34176.55781819137,Fake Address 8993,161844.106355421
59806.81695728164,3.3091726512333377,7.577384224366722,3.111929431722687,43053.54250617675,Fake Address 8994,104486.58895433192
61016.300535334245,7.317655554280806,8.43338907164844,4.2983948281182975,57718.89193580367,Fake Address 8995,162533.9487937167
71672.17733304373,5.377393784979329,5.229222123911925,4.92037571762415,45517.32649952227,Fake Address 8996,143939.06317553655
75884.47176240112,5.6584674616912665,7.311250875581445,4.152919771351654,48213.077248204034,Fake Address 8997,141534.9389126341
53150.12820856252,9.711871827067927,7.611213148096713,4.96634646771438,30358.411623306914,Fake Address 8998,175556.93546016366
68011.81763988183,3.4916267313626363,5.281475929009409,2.724087755104848,43716.08710913145,Fake Address 8999,101361.35154518338
67654.0215601335,7.189596392522142,9.414247891604123,4.473519965443564,53681.73723692862,Fake Address 9000,173319.36399924225
70734.12702410445,7.106979327115644,6.363437457584971,2.718119862950797,37678.742568167145,Fake Address 9001,149982.44896371657
64986.89912135545,12.709146778332755,7.543858690436211,6.6673149931161815,39958.35128572802,Fake Address 9002,214272.44434654023
40575.0230903823,3.8457383595362282,7.926744183502547,5.340766898433086,47636.95766356015,Fake Address 9003,117865.00884595835
58445.775674722405,4.748030412993127,7.101182884887336,4.384998948156195,55299.715936369794,Fake Address 9004,131252.42593847116
48442.924250830845,7.631844571665108,8.385828072460205,2.3960774545943497,51868.74741124594,Fake Address 9005,146619.44915884762
57973.94227081926,5.599472281596274,8.995213200985354,2.6249210872056925,27323.44468314667,Fake Address 9006,140235.06956978436
69800.04236133894,5.073898086536501,5.890388346077493,5.895424815070487,43365.55129016098,Fake Address 9007,133009.83542281474
63051.50835874973,7.9150229766463305,7.116146071224412,2.84238285057927,33936.21337666957,Fake Address 9008,155393.57245810734
71480.90866397433,5.466863127392559,7.915676856110487,4.500139173652455,36787.42240552255,Fake Address 9009,142713.63359149848
63417.53920713539,4.2162818592371645,5.366961286591484,5.823332843541355,26966.207370506574,Fake Address 9010,119107.30798337913
47016.74060331097,7.452420309523962,8.064273284017439,4.1059279703389855,37336.17541977968,Fake Address 9011,143223.6795166179
34791.52993427265,6.750576016055722,8.706535704124216,2.805013740193232,31493.22595141334,Fake Address 9012,134742.08721442768
61488.08761679591,5.374306808788047,8.283886862343373,2.2246868903581976,38396.85581770567,Fake Address 9013,134796.70473988997
57860.735336488346,5.279396962479957,7.4384448870193465,4.382837523934457,44925.78298500698,Fake Address 9014,129548.75361073617
50230.54260618118,4.1701867901188745,8.539459635466574,2.8960386839682393,42825.74066486107,Fake Address 9015,119187.05027675274
42993.72750348622,7.450193710230684,7.357451275334108,4.0022869893962945,48851.842453207515,Fake Address 9016,144013.92156994756
52652.56786527291,5.27978436549125,5.680383251824623,2.934659770080616,35130.2556536781,Fake Address 9017,122193.55598680078
58055.08515135224,4.4603081928526604,6.478105460622876,3.3985573357908465,23105.88130671232,Fake Address 9018,115163.79027283895
66658.7782370639,3.428889665616291,6.744375891983911,3.430593795034184,55966.9839975808,Fake Address 9019,122477.39881084318
61886.310815679804,6.784308715817672,6.936049626168568,3.738767601407835,45478.723889238965,Fake Address 9020,145524.71247593567
76080.67247172729,4.982834042174005,6.905770243682959,3.259601397896757,45943.614552104904,Fake Address 9021,139014.91299135023
49643.95943954606,1.9746493720218572,6.661749678576778,4.284781432626996,45392.9365262399,Fake Address 9022,93817.32628959016
68810.58892057433,3.5934624207119072,7.2188435239619,4.997318909449336,42578.16282991085,Fake Address 9023,127906.3087015822
60472.98743128728,5.532806128682035,8.504236304133503,3.6397781001015277,49915.11299806161,Fake Address 9024,138792.6357093424
66946.69124118585,5.588924670165665,7.214112514469943,4.260855407170558,33436.71324765729,Fake Address 9025,138424.53340922794
55634.85136734456,5.512915499258699,7.628716481824824,3.0647638073213086,47890.97504580573,Fake Address 9026,125509.32555805593
70716.8037389059,5.234487776864878,4.806078507144845,2.432519449420158,43560.65921787435,Fake Address 9027,113828.58330000348
62952.24758345243,3.0482925545271775,7.125977184757778,4.401685065872658,41315.15060122045,Fake Address 9028,114848.14665105358
53205.550150822506,4.250902951701898,8.086834804660509,4.879633732243637,35096.660889673054,Fake Address 9029,119177.26243132411
59879.75971086812,8.367553972968203,8.246850067964218,2.0863837390012696,42509.089522703216,Fake Address 9030,168304.30774690406
57604.44141062901,8.072456253706132,8.145102464996564,3.908677073716933,37918.423345972806,Fake Address 9031,161684.97065634315
64891.783506377935,7.155903564688103,7.30341157182169,4.43223608922407,48561.31215590212,Fake Address 9032,158785.9756567008
48202.23250625491,6.979005208081337,7.413935231812982,4.28934525970613,35377.772449774064,Fake Address 9033,147128.83596788833
59706.48297884305,7.809511816130983,6.327278768155329,3.4099062288629236,29694.882669586674,Fake Address 9034,137209.15436425238
63953.07252649331,3.7584105250157993,7.8450183428948845,4.047577967415236,45649.64378331081,Fake Address 9035,120010.99589849578
60330.233071930335,6.065856733513898,6.3326061810676135,4.92638398926084,61072.35918836518,Fake Address 9036,133230.8624852734
73469.41244388996,3.7594656987060793,7.680894217128392,3.1401662543975286,42562.71215957068,Fake Address 9037,107647.50500511107
67740.22774071053,3.7941710604694534,7.041512943143918,5.55486413801434,38551.38928206178,Fake Address 9038,118615.33582182834
59925.19203259253,6.736129875493883,7.014941585539522,2.612080422398525,57885.184818166286,Fake Address 9039,135205.03779037128
62166.89097497673,7.893500878271751,8.001241871996301,4.897776005657136,44595.137680967186,Fake Address 9040,164105.6815512826
62956.65551482,5.612301731154924,7.561206943520151,4.053995881719903,38516.52106321693,Fake Address 9041,133584.06453103022
64032.99604166824,9.298000864419002,7.2825974174594466,3.4852262932176554,57157.71164871838,Fake Address 9042,176637.19540669292
41743.42004335392,6.423568654091073,6.502273201935632,2.1581844195360933,32624.55777961599,Fake Address 9043,125643.17117652415
56984.73704230653,4.446428935166977,8.602313234889833,5.190193462094719,36667.60798123374,Fake Address 9044,134578.20009944186
45155.60931806574,3.826542896252656,7.332963473107192,3.0659134389005045,43391.739967997004,Fake Address 9045,112278.1098256082
72782.80947459486,8.036262968369432,7.747387327040859,3.970019845712524,68255.88476194178,Fake Address 9046,174459.76744512137
59391.504799970724,6.25691823147963,7.080947110937039,4.471031608288396,30743.730241146055,Fake Address 9047,141224.39975509027
58066.59050320377,7.352094756338964,6.306267697153284,6.3792385897636645,28658.880599204134,Fake Address 9048,147992.5326501957
68967.97332033236,0.6840734790935166,7.354945419434289,3.64432399489213,42264.0727963652,Fake Address 9049,87159.44696368232
64223.24797449874,6.489344068693876,6.4042341359536055,4.051053131972419,54895.56681496186,Fake Address 9050,139187.0581916546
48713.654856207926,4.9764516230075255,7.437777807479445,4.414068345189385,49033.68298762075,Fake Address 9051,124047.4850036121
59290.946374726314,3.212480928166271,3.734698719983931,4.1164188602600165,33269.19993065957,Fake Address 9052,96400.03934355473
56648.33026773615,5.874635314103149,6.5991860480057865,3.2387315167865403,28512.543409007867,Fake Address 9053,134238.25064294093
42554.67111393946,8.183627067308912,6.985651309398818,5.485313547774409,33446.89918029723,Fake Address 9054,144718.4908861175
53097.23766762795,10.532456572839436,6.045571624137087,3.5390640503834145,41043.155283919885,Fake Address 9055,174251.93859924757
58164.596779835345,6.484304814645021,7.363782183918411,4.468125820383703,43136.280462450275,Fake Address 9056,144327.75720695028
58850.490685081575,4.581706820076955,6.577776244984138,3.7831097875142627,37582.677539415476,Fake Address 9057,114194.0770666612
45177.68576322692,4.460994886963066,6.994090414528099,3.394153645796282,37334.27092967357,Fake Address 9058,116490.94660580732
71516.65583047476,7.926264724130398,6.448474318162059,5.048242829319304,37254.93132919912,Fake Address 9059,170718.0323494408
58978.96941108561,4.006251761694216,7.971910992552138,4.2629461875550385,46047.6915696342,Fake Address 9060,120368.43259475486
60375.53076660563,7.244854759055525,7.545971837296784,1.8156446459686473,43486.88673201972,Fake Address 9061,148165.18579486036
64006.41638339837,6.587362379919235,7.297905956957677,4.297750080569369,46223.39906334449,Fake Address 9062,150217.56469931197
52119.23746096329,6.366202783765758,7.061990834809725,3.3729105638744805,43421.53559560031,Fake Address 9063,148516.96013930213
64563.55973132696,2.8637628202384153,9.530632093306233,2.4111634788268015,21302.014058562527,Fake Address 9064,120006.96757936577
56329.25353981817,5.286083595547351,6.842590222315956,4.956542887023051,40107.35070350786,Fake Address 9065,125880.02286442369
51034.14459352808,3.0836844172847746,6.303113627345422,3.23644484283495,33301.12629581255,Fake Address 9066,93852.27340731621
65734.474933554,4.823505197366469,5.826939142228434,4.262362537130818,55818.122112476914,Fake Address 9067,124353.31471276016
74916.73858801808,7.834277323041025,7.905355112864354,4.9198205396229815,28531.36603971394,Fake Address 9068,167644.44386449506
67248.29373485832,8.46211580671113,8.631218819069913,3.757533640711437,20878.494412788892,Fake Address 9069,174853.15163270163
69229.7756514043,6.427897298981771,6.151943973724391,4.251207459925725,47904.08847646142,Fake Address 9070,142952.76225514736
54793.693934377014,4.859318975132029,6.715103321150191,3.3192005529274953,42457.41364275039,Fake Address 9071,121535.78574813271
44023.80270831544,9.176198664720836,6.640569799738829,5.103923189763801,41382.274443313785,Fake Address 9072,157552.4470023615
74901.37522099841,4.83281873248764,6.875903173110232,3.8182538089900424,44049.41905588852,Fake Address 9073,131479.56452430275
80545.1488940476,3.7286270163819912,5.2322278684952845,4.537475224491473,39081.38705236231,Fake Address 9074,119160.68437738137
75428.06773769682,7.392965935833567,7.806726193957011,5.505394710008997,35394.00896770746,Fake Address 9075,176120.67405946724
56642.14061020251,6.915468085139413,8.190244148170626,2.14851107874248,41668.894368121,Fake Address 9076,146703.93885826683
48453.65661271156,4.914848178148318,5.095445496061937,3.314814763801027,29389.57261718758,Fake Address 9077,109802.1041313297
49343.17302180434,6.200450459139135,8.757935073645505,3.827220083570601,54824.485067940346,Fake Address 9078,141125.77163330748
43162.674323859515,6.884319977703546,8.617538091914795,4.127614559009568,33477.40873945989,Fake Address 9079,141225.07317314277
58926.213815899544,6.407357682103632,3.9301493152997535,4.615386936387299,27845.98777980464,Fake Address 9080,127764.35279290474
76056.77958082454,6.917877909929161,4.826681776575411,5.220811355283394,43875.93660181914,Fake Address 9081,148552.71101729455
58583.37368127757,4.9885702768800515,6.867070154912357,3.254590027035168,31733.69149911868,Fake Address 9082,116647.5037142695
63023.229003482746,7.052490088479198,8.316040415366102,3.798290851719487,51947.463816095915,Fake Address 9083,149593.26381104765
73755.96964304209,6.035115675166564,7.289770753945764,5.121782916850412,20053.461463391573,Fake Address 9084,150705.65969274795
55959.046881676004,5.0563789569272934,7.021384366831562,4.338017649729309,23500.158253623467,Fake Address 9085,120834.74324764629
80355.31456719595,5.50823047553345,7.573662062066637,2.2993834290096506,36278.79789323733,Fake Address 9086,142065.15037487677
79920.94407497454,5.804196328151164,6.19190579073505,2.2166578506970325,41303.378552868024,Fake Address 9087,138983.81244959697
58688.88661319517,3.1092433258774417,8.277359713361472,3.510982275663497,32606.793214329347,Fake Address 9088,112938.48195624804
54224.65735980787,4.726681506860143,6.896383354002583,4.552004587066955,37338.67228422639,Fake Address 9089,120461.18115199657
66972.38046390313,6.129811031185572,5.366971981306865,4.533335445018952,57292.84339848036,Fake Address 9090,139627.8462651837
56524.75057481142,3.2980179292222953,6.204522316943758,3.106841288445073,32989.169029281155,Fake Address 9091,107739.38380131124
48434.44782932664,4.760152676370839,7.369008635824387,4.663583369562944,23899.83282956822,Fake Address 9092,120376.72481368663
72812.3865352298,10.769289956743744,6.710320648556824,4.251931319792912,37668.451177002375,Fake Address 9093,182970.36934707584
72164.4738727708,3.7414832703576115,6.606735885467786,2.918669693276197,28676.058506350535,Fake Address 9094,109577.59067121192
61555.116037635606,5.232372174699141,7.202932737947333,3.3985653158449898,45747.442881994146,Fake Address 9095,137566.92129210025
47371.35246271822,4.3325654429425375,7.358624442677914,2.055391370398448,44969.77997379518,Fake Address 9096,108501.42234057911
47704.73748782614,5.766259992093326,5.7696188426519415,2.809062018757041,38665.21042764096,Fake Address 9097,124599.18505259693
61072.29288419153,4.37016331373004,8.223491683555572,2.1162460561889915,43778.67146204058,Fake Address 9098,117254.93619498503
55001.28965494968,5.513513753415134,6.868878244114101,2.4532464866522306,29306.02267669987,Fake Address 9099,118541.49962732864
56589.07067858392,4.562905929700214,7.419686331209117,5.67931765094459,49444.75120376042,Fake Address 9100,129497.74792548412
70219.63155060002,8.11025563273965,7.097381922992485,3.599929064504611,34327.42015387239,Fake Address 9101,158722.7040617914
67331.79317422558,6.163274075439094,6.589883256044432,2.22605615132467,56789.1254087527,Fake Address 9102,144985.55959992297
73781.42680497613,3.994054686073559,7.9116437157322785,4.418736439011639,36769.585311395575,Fake Address 9103,128786.94561984907
50093.76776622742,7.681593047665386,7.081169206898537,4.289895715257294,35495.357324488425,Fake Address 9104,144906.93237529293
56568.08431313288,4.0834667679397745,7.073317598702936,4.19291225293222,38034.07115168496,Fake Address 9105,110394.75506080635
67589.81695460113,2.8718396221766977,4.511306292432725,3.1267868747882566,45855.01000145579,Fake Address 9106,105232.45607321481
64480.78341012892,5.993915025134386,7.8199519873964185,4.622729053019685,54461.53014076015,Fake Address 9107,145007.08704110378
75323.80382587622,9.814528848679958,6.829466341522545,2.902196242140765,43575.32546246376,Fake Address 9108,179665.65455100322
64205.36705904069,2.344671742168225,7.754932399809481,4.793647226698399,61367.886937820134,Fake Address 9109,108954.50659132186
78481.09104105552,3.3380241568618056,8.644961330847902,4.884606715932083,31781.20787540425,Fake Address 9110,129861.64957111761
65400.17801723141,7.505051326321689,7.823366571597297,3.9357581335709098,37956.12948697009,Fake Address 9111,159671.05888064706
70621.6744758866,4.715357200776079,7.054151326431646,2.535681635140122,28919.59488887099,Fake Address 9112,125855.10883875174
56764.850532155426,7.223897134493087,6.71357288490921,4.802495701242167,34960.63408382227,Fake Address 9113,138615.11261052507
60142.87211883989,4.325022186116106,9.52572319226632,3.41643719270796,33398.44271255514,Fake Address 9114,134803.70538955773
69109.44403839475,6.283924354818352,7.48338531380865,4.274359372228009,25331.308274478622,Fake Address 9115,144617.12036507513
76129.78170593054,9.488947850770977,7.209630088153073,4.690772050580504,49352.11604541879,Fake Address 9116,188608.80888491095
67292.36949310753,3.6108207059562583,6.817060120807865,3.1903417820122586,45915.57347570205,Fake Address 9117,123020.20180949545
59168.2822806538,8.047521620274608,6.103443235695956,6.145699042226684,36001.55944884397,Fake Address 9118,156395.71750648605
73773.35029528342,7.359413593264174,5.0493131669744225,3.956122611724624,43210.15828765281,Fake Address 9119,148850.56830528006
38080.213437201186,3.0215114978021824,8.521176290755179,3.329258530862273,35866.55166789671,Fake Address 9120,100492.87000611259
45777.654984931265,7.117801047483546,6.220616933140045,4.9994318547757794,37757.87623376348,Fake Address 9121,132362.31142953914
66816.3422366839,6.145612257725213,6.80968444715008,5.54985725808685,45058.29181897386,Fake Address 9122,151716.5364493744
60141.08356253125,6.182188019827459,6.893941523713419,1.933254664438734,39831.17410987409,Fake Address 9123,132253.41914514598
66055.13651124165,6.673035132903406,8.433107930545521,2.618861969878327,40169.509823573426,Fake Address 9124,152250.4782318409
60644.07522431942,5.29926831116839,6.233708094512283,3.224396866324274,20881.22404526487,Fake Address 9125,114405.52010804483
65709.45694603873,6.140197917884795,7.257348751383293,6.113433421998698,48208.504409878675,Fake Address 9126,142090.83250620027
51855.97179006809,6.482904850080577,7.512163339574186,3.520882069014979,53033.90036430032,Fake Address 9127,129419.59124599783
65704.8608607969,7.492115877771057,5.615547517867949,5.520845930803352,50262.97247955541,Fake Address 9128,152647.03567969106
69944.14528207584,2.9456779332438376,5.521535818745013,4.220110633990008,34665.390110826826,Fake Address 9129,99417.09367882981
72205.50603931233,8.58177179298221,6.284980457028617,2.549697153660085,49769.50288035156,Fake Address 9130,161060.7821214211
80135.542946487,3.6894193138815736,7.24366995807462,4.880624247897875,44323.55245631437,Fake Address 9131,128074.5224774483
62440.98443502386,7.523256928292774,7.116490180922833,4.316949228864411,31346.789169074575,Fake Address 9132,146122.14259335407
62739.110868471784,6.15889019854556,6.880917436710922,3.137735483581407,36977.53258825761,Fake Address 9133,134582.44117224886
44768.27535826152,3.4376873144026048,7.652385999557746,3.339242796471565,39000.490494515594,Fake Address 9134,106761.26211238134
54685.88598861575,7.056290939408009,6.1432043883505365,2.9503969765484213,16688.1900613529,Fake Address 9135,136837.99645308935
58069.17925993387,4.109186721609658,6.829455193563954,3.375261904675948,41945.75364637261,Fake Address 9136,104290.12493569302
70503.19552276355,8.137591110315281,6.88645751436524,4.6584551996095005,28767.96303265919,Fake Address 9137,165386.47706196917
53889.98875910371,4.578330322997512,6.170212382253231,3.0963044942233426,29442.126685990203,Fake Address 9138,107035.70970383612
67963.40019748833,3.010027804789245,9.301694951280329,4.084387125154112,41560.262124489775,Fake Address 9139,123856.07662430404
59983.782830366195,9.067690210072591,4.839562011251604,4.313851780471047,36554.77908538112,Fake Address 9140,158171.8332110715
58228.31884885238,6.362647342473817,8.240680832212265,3.945460171995384,30000.71479085108,Fake Address 9141,151698.1001803509
62488.93969133256,7.734382251522631,7.800072212709258,2.384335074833281,41520.16329966766,Fake Address 9142,156496.87746389242
56088.43627747158,4.297056242493266,7.808287604855311,4.74887580977147,31415.81075322164,Fake Address 9143,120394.61871134608
55709.62751907334,2.2163789265835985,7.095848534781531,2.834582545475035,31389.50441246297,Fake Address 9144,89193.28791803369
42952.14094209886,9.350404848175554,8.333578573388921,3.424940704523018,51765.023399433434,Fake Address 9145,170455.57856377735
57520.4579267211,5.987146375642102,6.5516404029036615,3.5398551272386465,41601.85664461917,Fake Address 9146,125284.05852361218
55200.318538512736,6.982703788327093,7.392439191495066,3.968149101756014,43305.55403737621,Fake Address 9147,142845.2337372658
54840.1901065092,7.313191561196538,7.0732004254953855,4.096231294918022,55675.22194279629,Fake Address 9148,134748.1372674362
64168.7306259004,5.329217893968622,6.767689095071097,4.685854433581266,37674.04888376203,Fake Address 9149,124847.31498629045
66586.3195279051,6.452459095231033,7.121852006018779,3.6882043572483463,33659.740066833874,Fake Address 9150,148827.6967389349
62321.94504642328,9.187905185010889,6.051240911712386,2.783220956393707,33815.28589238304,Fake Address 9151,157884.64205011097
69954.15190449475,5.93511754224134,6.335967399865578,5.087070132216926,58505.91943953043,Fake Address 9152,140350.50315069436
65755.61925830365,7.88420263283915,8.580313753396002,3.5989712246251333,39047.02141504935,Fake Address 9153,161017.40064555165
57049.438101943575,2.0175060399387568,9.88159780844871,3.8150605016428503,30694.119935206356,Fake Address 9154,113950.71509380439
55371.4371428562,8.247521260638429,7.519955329597683,2.999199563366168,41333.7142227361,Fake Address 9155,155947.0475604319
63128.222367668466,2.955991403988053,7.833558045314574,3.134366599865326,33778.30437016355,Fake Address 9156,110086.23254146635
65737.671099019,8.018817648067001,7.252031485191051,5.442437645140834,35899.85322282931,Fake Address 9157,159821.96760367372
73978.44307031498,6.781262440902543,7.455054558965923,2.624918527447868,56290.21817398831,Fake Address 9158,162911.3233484773
71911.73044940096,5.808158647852244,7.543791857704561,2.7727525868561074,41262.29221076453,Fake Address 9159,134613.8605108171
54585.26993492831,5.80082355758414,8.035428433094541,3.537734753157017,27209.795544180528,Fake Address 9160,132551.70295800985
58979.937198727384,5.494537813285331,8.536949817538687,4.318149310701262,35596.45569634698,Fake Address 9161,146354.27947317812
66710.1780491777,4.358660961112873,6.115585861425689,3.032566295580428,21486.11178233163,Fake Address 9162,114899.65026790074
70679.97778058972,5.588047442739907,9.827798523901864,2.421852918067957,32413.012296891422,Fake Address 9163,150638.7689037527
69389.69468704792,10.416118155018179,7.1382689609238,2.779476542382068,50026.94381760786,Fake Address 9164,188238.6173170604
59361.22167168653,8.604613421569459,7.138596066203211,3.584159930813177,32769.94799288208,Fake Address 9165,164527.42455100358
47459.773475714836,4.257993642955132,6.58709065765465,2.9993652632731016,66424.11524711961,Fake Address 9166,117372.68982582234
50010.63623754409,6.535374804654577,6.590917979049204,6.223327384784586,13870.105090085171,Fake Address 9167,141052.48121946288
62726.33514319414,6.191958326472863,7.616370903729376,5.982201176459985,35566.113569744906,Fake Address 9168,137160.3107555185
63422.25579424346,5.715413113980657,7.637156672697301,5.165591135170044,41128.900663589025,Fake Address 9169,145134.99460415373
49013.206265656154,3.9944448867250415,7.565223671236064,4.376430808976687,40607.626926019075,Fake Address 9170,113187.9941287525
60445.69610889271,6.891795969613304,6.545164336854491,4.378367902635226,45631.291752370125,Fake Address 9171,147673.41760356116
66312.24356971783,7.692143259829273,4.29881673689716,5.322085542548705,37254.167882712194,Fake Address 9172,140059.52654743442
48487.73342492856,4.33220262986644,5.204466400908682,4.130756166244433,52531.273716982956,Fake Address 9173,110930.8326756734
71049.97201804415,9.911082834578416,7.013287851627689,3.176511003990554,27703.0676369363,Fake Address 9174,176646.00821974082
56224.68851440175,9.04400649847111,7.3358813375202585,6.123213647218815,37620.64521805012,Fake Address 9175,168886.33510540062
72576.13112576651,7.096331117902465,6.580304221803249,4.5752278495815135,28856.1789984392,Fake Address 9176,156451.2989111506
